topic,industry,company_name,name_source,ocr_status,ocr_text,template_id,template_title,template_url,image_url,is_pro,file_name,relative_path,collected_at
Advertising,Advertising & Marketing,Studio Shodwe,ocr,success,STUDIO SHODWE,EAE6edNEZMA,Abstract Studio Shodwe S Logo Design,https://www.canva.com/templates/EAE6edNEZMA-abstract-studio-shodwe-s-logo-design/,https://template.canva.com/EAE6edNEZMA/1/0/800w-YtjLDot8nUg.jpg,true,0030_EAE6edNEZMA.jpg,advertising/images/0030_EAE6edNEZMA.jpg,2026-08-06T09:55:38.227Z
Advertising,Advertising & Marketing,Seo,ocr,success,SEO | GRADUAL GROWTH | Best SEO Company,EAE7SwJ8JcM,Black and Red Modern SEO Company Logo,https://www.canva.com/templates/EAE7SwJ8JcM-black-and-red-modern-seo-company-logo/,https://template.canva.com/EAE7SwJ8JcM/2/0/800w-dx8k5UiGXu4.jpg,true,0029_EAE7SwJ8JcM.jpg,advertising/images/0029_EAE7SwJ8JcM.jpg,2026-08-06T09:55:38.079Z
Advertising,Advertising & Marketing,Barcelle,ocr,success,Barcelle | Cafe & Resto | Est. 2020,EAFSnQacBU4,Black and White Elegant and Simple Cafe and Resto Logo,https://www.canva.com/templates/EAFSnQacBU4-black-and-white-elegant-and-simple-cafe-and-resto-logo/,https://template.canva.com/EAFSnQacBU4/1/0/800w-rbZU3gzwaoI.jpg,false,0026_EAFSnQacBU4.jpg,advertising/images/0026_EAFSnQacBU4.jpg,2026-08-06T09:55:29.761Z
Advertising,Advertising & Marketing,Love Bird,ocr,success,LOVE BIRD | MARKETING AGENCY,EAFFQ6vEcOA,Black White Illustration Marketing Agency Logo,https://www.canva.com/templates/EAFFQ6vEcOA-black-white-illustration-marketing-agency-logo/,https://template.canva.com/EAFFQ6vEcOA/1/0/800w-WrMvEzqwXOY.jpg,false,0001_EAFFQ6vEcOA.jpg,advertising/images/0001_EAFFQ6vEcOA.jpg,2026-08-06T09:55:09.580Z
Advertising,Advertising & Marketing,the agency,ocr,success,the agency | Digital Marketing Expert,EAE2VivrTsE,Blue & Green Modern Digital Agency Logo,https://www.canva.com/templates/EAE2VivrTsE-blue-green-modern-digital-agency-logo/,https://template.canva.com/EAE2VivrTsE/1/0/800w-Zh04vawdKic.jpg,true,0045_EAE2VivrTsE.jpg,advertising/images/0045_EAE2VivrTsE.jpg,2026-08-06T09:55:47.679Z
Advertising,Advertising & Marketing,Initial Search,ocr,success,INITIAL SEARCH | Best SEO Agency,EAE7S9SfRlQ,Blue and Green Modern SEO Agency Logo,https://www.canva.com/templates/EAE7S9SfRlQ-blue-and-green-modern-seo-agency-logo/,https://template.canva.com/EAE7S9SfRlQ/3/0/800w-sCXfZdTe8gE.jpg,true,0007_EAE7S9SfRlQ.jpg,advertising/images/0007_EAE7S9SfRlQ.jpg,2026-08-06T09:55:10.562Z
Advertising,Advertising & Marketing,WeisenhamTech,ocr,success,WeisenhamTech,EAFJdQ0QcKg,Blue Black Business Logo,https://www.canva.com/templates/EAFJdQ0QcKg-blue-black-business-logo/,https://template.canva.com/EAFJdQ0QcKg/1/0/800w-43Xy6HzmD4o.jpg,true,0034_EAFJdQ0QcKg.jpg,advertising/images/0034_EAFJdQ0QcKg.jpg,2026-08-06T09:55:38.861Z
Advertising,Advertising & Marketing,woodiest,ocr,success,woodiest | FURNITURE,EAE2GfmX4lY,Blue Business Design Furniture Logo,https://www.canva.com/templates/EAE2GfmX4lY-blue-business-design-furniture-logo/,https://template.canva.com/EAE2GfmX4lY/1/0/800w-FS997Q-emhE.jpg,true,0041_EAE2GfmX4lY.jpg,advertising/images/0041_EAE2GfmX4lY.jpg,2026-08-06T09:55:47.113Z
Advertising,Advertising & Marketing,Aldenaire & Partners,ocr,success,ALDENAIRE & PARTNERS | MARKETING AGENCY,EAE0bNOLefo,Blue Business People Marketing Agency Logo,https://www.canva.com/templates/EAE0bNOLefo-blue-business-people-marketing-agency-logo/,https://template.canva.com/EAE0bNOLefo/1/0/800w-d8E-0x8oozg.jpg,true,0020_EAE0bNOLefo.jpg,advertising/images/0020_EAE0bNOLefo.jpg,2026-08-06T09:55:28.813Z
Advertising,Advertising & Marketing,bluecar,ocr,success,bluecar | Car Wash,EAE2v20a8bc,"Blue Car Wash, Logos, Cleaning Car - Logo Design",https://www.canva.com/templates/EAE2v20a8bc-blue-car-wash-logos-cleaning-car-logo-design/,https://template.canva.com/EAE2v20a8bc/1/0/800w-UjBivs5jWO4.jpg,true,0056_EAE2v20a8bc.jpg,advertising/images/0056_EAE2v20a8bc.jpg,2026-08-06T09:56:02.865Z
Advertising,Advertising & Marketing,Business,ocr,success,BUSINESS | BRANDING,EAFOZhpq8F4,Blue minimalist business branding logo,https://www.canva.com/templates/EAFOZhpq8F4-blue-minimalist-business-branding-logo/,https://template.canva.com/EAFOZhpq8F4/1/0/800w-yTF4Cjn7DmY.jpg,true,0017_EAFOZhpq8F4.jpg,advertising/images/0017_EAFOZhpq8F4.jpg,2026-08-06T09:55:20.507Z
Advertising,Advertising & Marketing,Business,ocr,success,2005 | O | BUSINESS | BRANDING,EAFNyisXvq0,Blue Minimalist Business Branding Logo,https://www.canva.com/templates/EAFNyisXvq0-blue-minimalist-business-branding-logo/,https://template.canva.com/EAFNyisXvq0/1/0/800w-F0qd2gtjXbA.jpg,true,0005_EAFNyisXvq0.jpg,advertising/images/0005_EAFNyisXvq0.jpg,2026-08-06T09:55:10.274Z
Advertising,Advertising & Marketing,Extene,ocr,success,Extene,EAFCkY2MOGQ,Blue Simple Business Logo,https://www.canva.com/templates/EAFCkY2MOGQ-blue-simple-business-logo/,https://template.canva.com/EAFCkY2MOGQ/2/0/800w-a90ySJbmTNc.jpg,false,0002_EAFCkY2MOGQ.jpg,advertising/images/0002_EAFCkY2MOGQ.jpg,2026-08-06T09:55:09.764Z
Advertising,Advertising & Marketing,Santa Solana,ocr,success,Santa Solana | BEACH HOUSE,EAFJiT8kj9k,Bright Yellow Cream Business Logo,https://www.canva.com/templates/EAFJiT8kj9k-bright-yellow-cream-business-logo/,https://template.canva.com/EAFJiT8kj9k/1/0/800w-tBp2TDAcHJI.jpg,true,0039_EAFJiT8kj9k.jpg,advertising/images/0039_EAFJiT8kj9k.jpg,2026-08-06T09:55:46.824Z
Advertising,Advertising & Marketing,ejoy,ocr,success,ejoy | FURNITURE,EAE2GSDdshE,Brown Business Design Furniture Logo,https://www.canva.com/templates/EAE2GSDdshE-brown-business-design-furniture-logo/,https://template.canva.com/EAE2GSDdshE/1/0/800w-O5ojza7LtiE.jpg,true,0042_EAE2GSDdshE.jpg,advertising/images/0042_EAE2GSDdshE.jpg,2026-08-06T09:55:47.251Z
Advertising,Advertising & Marketing,kosoerqu,ocr,success,kosoerqu | FURNITURE,EAE2GQ3ZrO4,Brown Business Design Furniture Logo,https://www.canva.com/templates/EAE2GQ3ZrO4-brown-business-design-furniture-logo/,https://template.canva.com/EAE2GQ3ZrO4/1/0/800w-3KaN-hU2nB4.jpg,true,0057_EAE2GQ3ZrO4.jpg,advertising/images/0057_EAE2GQ3ZrO4.jpg,2026-08-06T09:56:03.026Z
Advertising,Advertising & Marketing,Timmerman,ocr,success,TIMMERMAN | FURNITURE,EAE-LTknyYE,Brown Business Design Furniture Logo - Logos,https://www.canva.com/templates/EAE-LTknyYE-brown-business-design-furniture-logo-logos/,https://template.canva.com/EAE-LTknyYE/1/0/800w-_rrKqNQqYYo.jpg,true,0062_EAE-LTknyYE.jpg,advertising/images/0062_EAE-LTknyYE.jpg,2026-08-06T09:56:03.824Z
Advertising,Advertising & Marketing,Paucek and Lage,ocr,success,Paucek and Lage | Music Studio,EAFEUfF4sxk,Colorful Simple Minimalist Music Studio - Logo,https://www.canva.com/templates/EAFEUfF4sxk-colorful-simple-minimalist-music-studio-logo/,https://template.canva.com/EAFEUfF4sxk/1/0/800w-4Y_HkKtrpBY.jpg,true,0012_EAFEUfF4sxk.jpg,advertising/images/0012_EAFEUfF4sxk.jpg,2026-08-06T09:55:19.775Z
Advertising,Advertising & Marketing,Café / Bellarmine,ocr,success,Café / Bellarmine | SINCE 1990,EAFJX_xMSQU,Cream Lilac Peach Business Logo,https://www.canva.com/templates/EAFJX_xMSQU-cream-lilac-peach-business-logo/,https://template.canva.com/EAFJX_xMSQU/1/0/800w-bmwkNCcfIxs.jpg,true,0046_EAFJX_xMSQU.jpg,advertising/images/0046_EAFJX_xMSQU.jpg,2026-08-06T09:55:55.189Z
Advertising,Advertising & Marketing,Aldenaire,ocr,success,ALDENAIRE | AGENCY,EAFLVxdUG8I,Digital Marketing Advertise Logo,https://www.canva.com/templates/EAFLVxdUG8I-digital-marketing-advertise-logo/,https://template.canva.com/EAFLVxdUG8I/1/0/800w-09j2PRgi_A4.jpg,true,0049_EAFLVxdUG8I.jpg,advertising/images/0049_EAFLVxdUG8I.jpg,2026-08-06T09:55:55.605Z
Advertising,Advertising & Marketing,Aldenaire,ocr,success,ALDENAIRE | CORPORATION,EAFLrGF1ySM,Digital Marketing Announcement Logo,https://www.canva.com/templates/EAFLrGF1ySM-digital-marketing-announcement-logo/,https://template.canva.com/EAFLrGF1ySM/2/0/800w-fHKbBz1HFIA.jpg,true,0006_EAFLrGF1ySM.jpg,advertising/images/0006_EAFLrGF1ySM.jpg,2026-08-06T09:55:10.418Z
Advertising,Technology & Electronics,Dani Martinez,ocr,success,DANI MARTINEZ | TECHNOLOGY,EAFMOlYY0rU,Digital Marketing Logo,https://www.canva.com/templates/EAFMOlYY0rU-digital-marketing-logo/,https://template.canva.com/EAFMOlYY0rU/1/0/800w-RV20cHfHn4Y.jpg,true,0023_EAFMOlYY0rU.jpg,advertising/images/0023_EAFMOlYY0rU.jpg,2026-08-06T09:55:29.294Z
Advertising,Advertising & Marketing,Aaron Loeb,ocr,success,AARON LOEB | PREMIUM,EAFMNr_T6eM,Digital Marketing Logo,https://www.canva.com/templates/EAFMNr_T6eM-digital-marketing-logo/,https://template.canva.com/EAFMNr_T6eM/1/0/800w-GXqzAq5VcHc.jpg,true,0025_EAFMNr_T6eM.jpg,advertising/images/0025_EAFMNr_T6eM.jpg,2026-08-06T09:55:29.614Z
Advertising,Advertising & Marketing,Alexander,ocr,success,ALEXANDER | CORPORATION,EAFLWZ-XaD8,Digital Marketing Logo,https://www.canva.com/templates/EAFLWZ-XaD8-digital-marketing-logo/,https://template.canva.com/EAFLWZ-XaD8/1/0/800w-jCVYId6780U.jpg,true,0047_EAFLWZ-XaD8.jpg,advertising/images/0047_EAFLWZ-XaD8.jpg,2026-08-06T09:55:55.331Z
Advertising,Banking & Finance,Financial,ocr,success,Financial | ADVISOR,EAEz_orjOmw,Financial advisor investment logo template,https://www.canva.com/templates/EAEz_orjOmw-financial-advisor-investment-logo-template/,https://template.canva.com/EAEz_orjOmw/2/0/800w-P2OC5OSVCrw.jpg,false,0003_EAEz_orjOmw.jpg,advertising/images/0003_EAEz_orjOmw.jpg,2026-08-06T09:55:09.936Z
Advertising,Advertising & Marketing,furniture,ocr,success,furniture | premium quality,EAE2GaISLn0,Gold Business Design Furniture Logo,https://www.canva.com/templates/EAE2GaISLn0-gold-business-design-furniture-logo/,https://template.canva.com/EAE2GaISLn0/1/0/800w-u9rt7ZxbaGc.jpg,true,0013_EAE2GaISLn0.jpg,advertising/images/0013_EAE2GaISLn0.jpg,2026-08-06T09:55:19.923Z
Advertising,Advertising & Marketing,Mitchell,ocr,success,MITCHELL | PREMIUM FASHION,EAFL0JXoas0,Gold Line Simple Premium Fashion Collect Logoion,https://www.canva.com/templates/EAFL0JXoas0-gold-line-simple-premium-fashion-collect-logoion/,https://template.canva.com/EAFL0JXoas0/1/0/800w-ROLPiemLXlc.jpg,false,0027_EAFL0JXoas0.jpg,advertising/images/0027_EAFL0JXoas0.jpg,2026-08-06T09:55:29.927Z
Advertising,Advertising & Marketing,Greenery,ocr,success,GREENERY,EAFJdeWmdic,Green Black Business Logo,https://www.canva.com/templates/EAFJdeWmdic-green-black-business-logo/,https://template.canva.com/EAFJdeWmdic/1/0/800w-oX9NsipLwpM.jpg,true,0037_EAFJdeWmdic.jpg,advertising/images/0037_EAFJdeWmdic.jpg,2026-08-06T09:55:46.533Z
Advertising,Advertising & Marketing,Pureniture,ocr,success,Pureniture | premium quality,EAE2GYUy1lw,Green Business Design Furniture Logo,https://www.canva.com/templates/EAE2GYUy1lw-green-business-design-furniture-logo/,https://template.canva.com/EAE2GYUy1lw/1/0/800w-1Av_bQaoJkY.jpg,false,0028_EAE2GYUy1lw.jpg,advertising/images/0028_EAE2GYUy1lw.jpg,2026-08-06T09:55:37.927Z
Advertising,Advertising & Marketing,greencar,ocr,success,greencar,EAE2v_Gk7K4,"Green Car Wash, Logos, Cleaning Car - Logo Design",https://www.canva.com/templates/EAE2v_Gk7K4-green-car-wash-logos-cleaning-car-logo-design/,https://template.canva.com/EAE2v_Gk7K4/1/0/800w-BAEPEzak2yA.jpg,true,0054_EAE2v_Gk7K4.jpg,advertising/images/0054_EAE2v_Gk7K4.jpg,2026-08-06T09:55:56.305Z
Advertising,Advertising & Marketing,Lora,ocr,success,Lora | FOOD CORPORATION,EAFJX5wMdjs,Green Red Yellow Business Logo,https://www.canva.com/templates/EAFJX5wMdjs-green-red-yellow-business-logo/,https://template.canva.com/EAFJX5wMdjs/1/0/800w-JflGVFBcLQ8.jpg,true,0031_EAFJX5wMdjs.jpg,advertising/images/0031_EAFJX5wMdjs.jpg,2026-08-06T09:55:38.370Z
Advertising,Advertising & Marketing,Almarie,ocr,success,Almarie | ENITURE,EAE2GZPj7XI,Magenta Business Design Furniture Logo,https://www.canva.com/templates/EAE2GZPj7XI-magenta-business-design-furniture-logo/,https://template.canva.com/EAE2GZPj7XI/1/0/800w-KfkifT1u_vM.jpg,true,0066_EAE2GZPj7XI.jpg,advertising/images/0066_EAE2GZPj7XI.jpg,2026-08-06T09:56:07.656Z
Advertising,Advertising & Marketing,x palladium,ocr,success,x palladium | MARKETING STUDIO,EAE5BPjJMTc,Marketing studio Logo,https://www.canva.com/templates/EAE5BPjJMTc-marketing-studio-logo/,https://template.canva.com/EAE5BPjJMTc/1/0/800w-CYEdabfazCQ.jpg,true,0032_EAE5BPjJMTc.jpg,advertising/images/0032_EAE5BPjJMTc.jpg,2026-08-06T09:55:38.518Z
Advertising,Architecture & Real Estate,Salford & Co,ocr,success,Salford & Co | Property Management,EAFDSszY1Fc,Mustard & Gray Simple Property Logo,https://www.canva.com/templates/EAFDSszY1Fc-mustard-gray-simple-property-logo/,https://template.canva.com/EAFDSszY1Fc/1/0/800w-kZ6MeDKjGyw.jpg,true,0004_EAFDSszY1Fc.jpg,advertising/images/0004_EAFDSszY1Fc.jpg,2026-08-06T09:55:10.110Z
Advertising,Advertising & Marketing,Sports House,ocr,success,SPORTS HOUSE,EAFJXwL8yK4,Neon Green Bright Blue Business Logo,https://www.canva.com/templates/EAFJXwL8yK4-neon-green-bright-blue-business-logo/,https://template.canva.com/EAFJXwL8yK4/1/0/800w-OjDzArsGsac.jpg,true,0035_EAFJXwL8yK4.jpg,advertising/images/0035_EAFJXwL8yK4.jpg,2026-08-06T09:55:39.005Z
Advertising,Advertising & Marketing,Aldenaire,ocr,success,или | ALDENAIRE | CORPORATION,EAFLWbFU9rM,Online Shopping Marketing Logo,https://www.canva.com/templates/EAFLWbFU9rM-online-shopping-marketing-logo/,https://template.canva.com/EAFLWbFU9rM/1/0/800w-4bZenKg5_9Y.jpg,true,0019_EAFLWbFU9rM.jpg,advertising/images/0019_EAFLWbFU9rM.jpg,2026-08-06T09:55:28.675Z
Advertising,Advertising & Marketing,Whimson,ocr,success,WHIMSON | International Inc,EAFJXt_7eWc,Orange Black White Business Logo,https://www.canva.com/templates/EAFJXt_7eWc-orange-black-white-business-logo/,https://template.canva.com/EAFJXt_7eWc/1/0/800w-extxyOgfmVQ.jpg,true,0010_EAFJXt_7eWc.jpg,advertising/images/0010_EAFJXt_7eWc.jpg,2026-08-06T09:55:19.480Z
Advertising,Advertising & Marketing,Mardarita,ocr,success,Mardarita | Skincare | Beautyl,EAExwEdLPOE,Pink Beauty and Feminine Skincare Logo Design,https://www.canva.com/templates/EAExwEdLPOE-pink-beauty-and-feminine-skincare-logo-design/,https://template.canva.com/EAExwEdLPOE/1/0/800w-RCkT9PgYwRA.jpg,true,0043_EAExwEdLPOE.jpg,advertising/images/0043_EAExwEdLPOE.jpg,2026-08-06T09:55:47.390Z
