topic,industry,company_name,name_source,ocr_status,ocr_text,template_id,template_title,template_url,image_url,is_pro,file_name,relative_path,collected_at
Accounting,Banking & Finance,Harrison,ocr,success,HARRISON | ACCOUNTING | CLARITYANGRY CONDENCE,EAHN7gHkXHA,Accounting and Finance Business Logo in Cream Dark Green Modern Professional Style,https://www.canva.com/templates/EAHN7gHkXHA-accounting-and-finance-business-logo-in-cream-dark-green-modern-professional-style/,https://template.canva.com/EAHN7gHkXHA/1/0/800w-N9ydTBBakkk.jpg,false,0001_EAHN7gHkXHA.jpg,accounting/images/0001_EAHN7gHkXHA.jpg,2026-08-06T09:51:37.665Z
Accounting,Banking & Finance,Forecast,ocr,success,FORECAST | ACCOUNTING PARTNERS,EAHN7mppQ8w,Accounting and Finance Business Logo in Grey Navy Blue Soft Editorial Style,https://www.canva.com/templates/EAHN7mppQ8w-accounting-and-finance-business-logo-in-grey-navy-blue-soft-editorial-style/,https://template.canva.com/EAHN7mppQ8w/1/0/800w-8XtFwy1pYNY.jpg,false,0026_EAHN7mppQ8w.jpg,accounting/images/0026_EAHN7mppQ8w.jpg,2026-08-06T09:51:57.533Z
Accounting,Banking & Finance,Botanic,ocr,success,BOTANIC | FAMILY GARDEN,EAE5JIP2tyk,Beige Modern Business Creative Botanic tree garden logo,https://www.canva.com/templates/EAE5JIP2tyk-beige-modern-business-creative-botanic-tree-garden-logo/,https://template.canva.com/EAE5JIP2tyk/1/0/800w-8iEEO4S4kII.jpg,true,0093_EAE5JIP2tyk.jpg,accounting/images/0093_EAE5JIP2tyk.jpg,2026-08-06T09:53:02.120Z
Accounting,Banking & Finance,Finance,ocr,success,L1 | FINANCE | HOLDING | ESTD. 2022,EAEkJF8k2wc,Black and Blue Finance Accounting Company Logo,https://www.canva.com/templates/EAEkJF8k2wc-black-and-blue-finance-accounting-company-logo/,https://template.canva.com/EAEkJF8k2wc/1/0/800w-YpGcHRbMV9c.jpg,true,0054_EAEkJF8k2wc.jpg,accounting/images/0054_EAEkJF8k2wc.jpg,2026-08-06T09:52:23.884Z
Accounting,Banking & Finance,Shonia,ocr,success,SHONIA | GROUP | FINANCIAL DEPARTMENT,EAEysw2QqnA,Black and Gray Clean Shield Vector Icon Financial Department Logo,https://www.canva.com/templates/EAEysw2QqnA-black-and-gray-clean-shield-vector-icon-financial-department-logo/,https://template.canva.com/EAEysw2QqnA/1/0/800w-ZcNmjCGU7LY.jpg,true,0086_EAEysw2QqnA.jpg,accounting/images/0086_EAEysw2QqnA.jpg,2026-08-06T09:52:57.065Z
Accounting,Banking & Finance,Arrows,ocr,success,ARROWS | FINANCIAL,EAEysoIPz8c,Black and Gray Initial A Letter Arrow Financial Branding Logo,https://www.canva.com/templates/EAEysoIPz8c-black-and-gray-initial-a-letter-arrow-financial-branding-logo/,https://template.canva.com/EAEysoIPz8c/1/0/800w-e7YXS6UJXOY.jpg,true,0063_EAEysoIPz8c.jpg,accounting/images/0063_EAEysoIPz8c.jpg,2026-08-06T09:52:32.173Z
Accounting,Banking & Finance,Iid,ocr,success,HARUN DURUST | FINANCIAL ADVIOR | IID,EAFCHfysDbE,Black Elegant Minimalist Financial Advisor Initials Logo,https://www.canva.com/templates/EAFCHfysDbE-black-elegant-minimalist-financial-advisor-initials-logo/,https://template.canva.com/EAFCHfysDbE/2/0/800w-RW7MQHkkARA.jpg,false,0006_EAFCHfysDbE.jpg,accounting/images/0006_EAFCHfysDbE.jpg,2026-08-06T09:51:38.456Z
Accounting,Banking & Finance,Gallego,ocr,success,GALLEGO | ACCOUNTING,EAEz_8DaHFA,Black Green White Modern Minimalist Growth Chart Accounting Logo,https://www.canva.com/templates/EAEz_8DaHFA-black-green-white-modern-minimalist-growth-chart-accounting-logo/,https://template.canva.com/EAEz_8DaHFA/1/0/800w-6dCFpfCf_NE.jpg,true,0016_EAEz_8DaHFA.jpg,accounting/images/0016_EAEz_8DaHFA.jpg,2026-08-06T09:51:48.261Z
Accounting,Banking & Finance,Prosper,ocr,success,Prosper | Finance,EAHPnBrqG6s,Blue and Black Modern Minimalist Finance Logo,https://www.canva.com/templates/EAHPnBrqG6s-blue-and-black-modern-minimalist-finance-logo/,https://template.canva.com/EAHPnBrqG6s/1/0/800w-G8ae77L5QCE.jpg,true,0010_EAHPnBrqG6s.jpg,accounting/images/0010_EAHPnBrqG6s.jpg,2026-08-06T09:51:47.262Z
Accounting,Banking & Finance,ProShield,ocr,success,ProShield | FINANCE,EAFyhhm6V2Y,Blue and Black Modern Sophisticated Shield Financial Logo Design,https://www.canva.com/templates/EAFyhhm6V2Y-blue-and-black-modern-sophisticated-shield-financial-logo-design/,https://template.canva.com/EAFyhhm6V2Y/1/0/800w-_N53mPaYLQs.jpg,true,0049_EAFyhhm6V2Y.jpg,accounting/images/0049_EAFyhhm6V2Y.jpg,2026-08-06T09:52:22.987Z
